Prefecture	Municipality	prec_no	block_no	URL	Metric	年間	01	02	03	04	05	06	07	08	09	10	11	12
鳥取県	鹿野	69	1391	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=1391&year=&month=&day=&view=	平年降水量(mm)	2905.9	291.7	243.9	230.8	151.6	151.9	193.5	243.3	199.9	408.8	261.0	253.6	288.6
鳥取県	湖山	69	1519	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=1519&year=&month=&day=&view=	平年降水量(mm)	1649.5	139.4	101.4	112.3	90.1	99.3	130.9	163.2	128.6	214.5	141.4	127.9	201.1
鳥取県	塩津	69	1231	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=69&block_no=1231&year=&month=&day=&view=	平年降水量(mm)	1801.6	160.8	113.8	123.3	100.2	111.3	157.1	207.8	143.0	230.4	136.4	141.0	176.6
徳島県	池田	71	0720	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=0720&year=&month=&day=&view=	平年降水量(mm)	1497.5	56.5	60.9	94.5	86.1	124.6	197.6	211.5	169.2	222.1	136.8	78.6	84.6
徳島県	穴吹	71	0972	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=0972&year=&month=&day=&view=	平年降水量(mm)	1539.0	47.3	54.2	79.4	67.5	105.9	167.8	216.0	222.6	269.2	163.5	59.9	68.9
徳島県	蒲生田	71	1242	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1242&year=&month=&day=&view=	平年降水量(mm)	1993.3	69.6	91.1	133.5	149.0	182.7	242.8	229.3	172.2	284.9	228.8	124.8	83.3
徳島県	福原旭	71	1098	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1098&year=&month=&day=&view=	平年降水量(mm)	3179.0	64.9	91.3	151.4	203.0	250.7	365.1	443.5	502.0	554.5	306.2	129.0	90.1
徳島県	日和佐	71	0724	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=0724&year=&month=&day=&view=	平年降水量(mm)	2604.1	79.7	110.8	186.0	227.2	248.7	340.8	307.0	255.7	337.6	254.8	151.4	104.4
徳島県	京上	71	1252	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1252&year=&month=&day=&view=	平年降水量(mm)	2437.3	81.2	104.0	142.9	142.2	177.9	299.1	414.1	331.8	356.0	188.0	103.3	108.9
徳島県	半田	71	1327	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1327&year=&month=&day=&view=	平年降水量(mm)	1672.7	58.0	65.3	99.0	85.0	121.0	200.6	244.1	227.8	268.7	150.8	73.9	78.6
徳島県	木頭	71	1352	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1352&year=&month=&day=&view=	平年降水量(mm)	3391.3	77.0	108.2	176.2	204.9	277.4	398.7	479.6	546.8	611.2	283.5	131.4	96.4
徳島県	海陽	71	1604	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=71&block_no=1604&year=&month=&day=&view=	平年降水量(mm)	3195.9	77.8	133.8	186.7	286.9	250.2	453.0	433.0	311.8	402.8	341.3	152.7	117.3
香川県	内海	72	0726	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=0726&year=&month=&day=&view=	平年降水量(mm)	1161.3	36.7	43.2	77.6	78.4	113.9	156.7	164.9	116.7	175.6	118.6	54.4	42.9
香川県	竜王山	72	0731	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=0731&year=&month=&day=&view=	平年降水量(mm)	1471.7	42.8	49.9	76.9	83.9	127.0	193.2	205.4	174.5	226.4	150.0	71.7	60.8
香川県	引田	72	0730	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=0730&year=&month=&day=&view=	平年降水量(mm)	1343.6	36.3	44.1	72.9	78.6	111.3	159.3	159.4	168.6	244.0	149.0	62.0	46.2
香川県	財田	72	1239	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=1239&year=&month=&day=&view=	平年降水量(mm)	1279.7	44.7	51.9	86.7	86.0	115.2	171.7	178.7	121.5	183.6	123.6	66.9	61.9
香川県	滝宮	72	0729	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=0729&year=&month=&day=&view=	平年降水量(mm)	1212.3	41.0	48.0	85.2	79.5	111.4	164.4	168.8	105.7	169.9	120.3	62.9	52.2
愛媛県	大三島	73	0732	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0732&year=&month=&day=&view=	平年降水量(mm)	1218.6	40.8	54.0	89.5	98.0	116.2	186.3	194.6	93.5	133.4	96.3	66.0	50.1
香川県	香南	72	1475	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=72&block_no=1475&year=&month=&day=&view=	平年降水量(mm)	1353.9	41.0	54.8	84.8	77.8	105.5	160.7	193.2	150.1	214.4	148.4	64.4	59.0
愛媛県	玉川	73	0733	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0733&year=&month=&day=&view=	平年降水量(mm)	1540.2	58.5	68.8	112.5	110.3	126.7	221.2	203.7	117.4	215.4	155.8	80.3	69.7
愛媛県	成就社	73	0738	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0738&year=&month=&day=&view=	平年降水量(mm)	2881.3	105.8	122.5	175.1	188.2	215.1	317.8	410.3	393.1	426.6	220.3	128.9	125.7
愛媛県	四国中央	73	0735	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0735&year=&month=&day=&view=	平年降水量(mm)	1444.4	44.9	56.2	94.9	89.2	113.2	175.8	198.7	162.6	232.5	142.5	69.5	64.5
愛媛県	上林	73	0737	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0737&year=&month=&day=&view=	平年降水量(mm)	1750.1	65.2	78.1	116.6	118.2	145.3	247.5	262.0	175.7	226.4	135.4	93.1	86.8
愛媛県	中山	73	0740	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0740&year=&month=&day=&view=	平年降水量(mm)	1719.4	75.9	88.2	128.5	125.5	152.3	267.6	259.0	137.0	182.8	125.4	97.3	97.0
愛媛県	久万	73	0741	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0741&year=&month=&day=&view=	平年降水量(mm)	2006.5	89.0	98.5	135.5	131.0	164.5	290.0	286.9	224.3	246.8	134.6	97.8	105.0
愛媛県	獅子越峠	73	0742	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0742&year=&month=&day=&view=	平年降水量(mm)	2337.9	83.0	102.6	145.9	152.2	187.4	344.2	379.5	283.3	287.3	161.6	109.7	101.2
愛媛県	長浜	73	0739	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0739&year=&month=&day=&view=	平年降水量(mm)	1371.2	44.5	59.2	94.7	107.1	132.4	243.7	207.8	106.4	147.0	97.6	71.1	59.9
愛媛県	八幡浜	73	0743	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0743&year=&month=&day=&view=	平年降水量(mm)	1607.6	59.3	77.5	114.5	123.1	144.0	276.9	229.5	126.7	178.5	115.1	86.7	75.9
愛媛県	御荘	73	0745	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0745&year=&month=&day=&view=	平年降水量(mm)	1963.7	69.3	90.8	139.0	151.5	199.1	318.2	247.6	186.9	228.2	148.2	104.4	80.8
愛媛県	大洲	73	0959	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0959&year=&month=&day=&view=	平年降水量(mm)	1700.8	74.8	87.4	119.5	127.5	149.8	282.9	234.9	138.1	175.6	124.0	94.5	94.9
愛媛県	西条	73	0958	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0958&year=&month=&day=&view=	平年降水量(mm)	1493.5	53.2	69.1	109.7	103.3	127.0	208.9	185.6	125.2	230.1	151.9	70.5	59.3
愛媛県	宇和	73	0961	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=0961&year=&month=&day=&view=	平年降水量(mm)	1927.5	76.1	94.8	139.1	152.1	189.0	311.0	282.7	140.3	197.8	125.0	101.5	91.0
愛媛県	今治	73	1077	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=1077&year=&month=&day=&view=	平年降水量(mm)	1325.5	49.6	59.8	96.6	97.0	111.8	196.2	191.8	93.8	165.2	122.2	69.6	59.4
愛媛県	富郷	73	1260	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=1260&year=&month=&day=&view=	平年降水量(mm)	2173.5	68.2	79.6	135.5	125.7	143.6	221.6	309.2	305.9	371.5	181.9	96.5	96.9
愛媛県	近永	73	1350	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=1350&year=&month=&day=&view=	平年降水量(mm)	2152.2	74.2	91.8	137.0	148.3	178.0	319.6	314.5	259.6	294.5	153.5	96.6	84.8
愛媛県	瀬戸	73	1456	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=1456&year=&month=&day=&view=	平年降水量(mm)	1627.7	65.1	75.1	110.5	118.2	155.8	285.7	218.7	104.9	193.9	138.6	85.8	74.4
高知県	佐川	74	0748	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0748&year=&month=&day=&view=	平年降水量(mm)	3030.6	74.2	104.7	187.5	228.7	302.1	375.7	410.8	403.3	475.1	250.0	130.8	87.7
愛媛県	松山南吉田	73	1521	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=73&block_no=1521&year=&month=&day=&view=	平年降水量(mm)	1307.3	40.5	63.0	91.5	96.3	111.7	196.4	225.7	93.8	151.7	108.5	66.4	61.9
高知県	本山	74	0746	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0746&year=&month=&day=&view=	平年降水量(mm)	2892.3	67.6	103.6	173.6	196.0	241.9	352.6	452.6	410.1	426.9	226.4	122.3	95.6
高知県	繁藤	74	0747	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0747&year=&month=&day=&view=	平年降水量(mm)	3387.5	71.9	135.7	211.7	294.2	364.2	442.9	500.8	428.8	446.3	243.4	148.8	98.8
高知県	船戸	74	0754	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0754&year=&month=&day=&view=	平年降水量(mm)	3565.6	82.3	115.4	194.5	237.8	310.4	425.6	502.4	605.9	603.6	265.0	130.2	92.5
高知県	鳥形山	74	0753	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0753&year=&month=&day=&view=	平年降水量(mm)	4332.4	114.7	145.6	193.3	309.1	300.2	555.4	561.3	657.4	726.0	421.2	117.1	151.3
高知県	安芸	74	0755	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0755&year=&month=&day=&view=	平年降水量(mm)	2099.5	58.7	91.6	146.9	174.7	191.8	305.3	273.8	216.7	292.1	166.3	107.5	74.1
高知県	須崎	74	0756	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0756&year=&month=&day=&view=	平年降水量(mm)	2780.2	68.3	99.2	187.8	221.6	275.9	376.8	338.2	326.2	428.3	230.2	141.3	86.4
高知県	佐喜浜	74	0757	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0757&year=&month=&day=&view=	平年降水量(mm)	3540.9	114.4	156.4	262.9	339.1	386.5	490.8	379.8	311.8	454.7	317.1	209.4	118.1
高知県	窪川	74	0758	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0758&year=&month=&day=&view=	平年降水量(mm)	3251.0	84.7	115.8	207.1	253.9	308.7	425.8	377.9	415.9	524.8	281.4	158.3	96.9
高知県	大正	74	0761	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0761&year=&month=&day=&view=	平年降水量(mm)	2865.2	80.9	106.9	176.0	201.1	247.2	378.7	387.2	425.2	452.9	231.9	128.0	92.4
高知県	中村	74	0763	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0763&year=&month=&day=&view=	平年降水量(mm)	2877.9	91.3	116.9	189.9	212.5	262.8	418.2	317.6	335.5	438.7	260.1	137.4	97.2
高知県	田野	74	0955	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0955&year=&month=&day=&view=	平年降水量(mm)	2078.2	61.3	92.3	140.6	167.6	193.5	282.7	287.7	227.1	284.6	161.9	107.3	71.6
高知県	梼原	74	0921	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=0921&year=&month=&day=&view=	平年降水量(mm)	2728.7	87.3	109.0	164.9	180.5	220.9	353.7	421.9	409.5	390.7	173.9	113.7	102.8
高知県	池川	74	1179	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1179&year=&month=&day=&view=	平年降水量(mm)	3016.4	71.3	92.7	161.1	194.5	258.3	372.0	466.2	488.6	492.5	226.6	107.1	85.6
高知県	大栃	74	1229	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1229&year=&month=&day=&view=	平年降水量(mm)	2981.9	73.0	123.9	189.0	231.8	260.1	383.5	473.9	391.8	395.6	208.7	123.5	101.2
高知県	佐賀	74	1233	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1233&year=&month=&day=&view=	平年降水量(mm)	2812.9	79.2	118.7	204.3	234.9	282.3	424.5	282.3	274.8	408.8	256.0	153.5	93.7
高知県	江川崎	74	1235	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1235&year=&month=&day=&view=	平年降水量(mm)	2423.7	71.2	94.2	151.3	166.6	204.9	355.2	347.5	316.8	361.6	168.5	103.1	83.1
高知県	後免	74	1249	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1249&year=&month=&day=&view=	平年降水量(mm)	2359.1	51.7	95.1	153.5	195.6	239.3	316.1	319.2	277.8	335.9	180.4	117.2	77.3
高知県	魚梁瀬	74	1281	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1281&year=&month=&day=&view=	平年降水量(mm)	4484.0	100.9	170.5	266.4	333.8	383.5	589.0	721.5	690.8	642.4	300.6	169.9	114.7
高知県	南国日章	74	1476	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1476&year=&month=&day=&view=	平年降水量(mm)	2238.3	50.4	106.2	138.1	184.4	199.9	288.6	299.9	255.3	314.9	201.6	111.1	88.0
高知県	本川	74	1351	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1351&year=&month=&day=&view=	平年降水量(mm)	3184.2	76.1	114.3	192.8	221.3	264.8	367.8	457.8	514.1	531.9	222.9	123.2	97.5
高知県	三崎	74	1556	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=74&block_no=1556&year=&month=&day=&view=	平年降水量(mm)	2834.8	76.8	124.4	172.5	254.6	268.5	476.3	316.6	273.2	323.2	266.2	145.5	117.3
山口県	須佐	81	0765	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0765&year=&month=&day=&view=	平年降水量(mm)	1776.6	102.8	85.8	137.1	124.7	142.2	209.1	274.2	164.8	208.0	117.3	102.7	107.9
山口県	徳佐	81	0767	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0767&year=&month=&day=&view=	平年降水量(mm)	1973.0	121.9	106.3	146.7	136.6	153.7	229.5	337.8	201.5	208.6	116.7	97.4	116.3
山口県	秋吉台	81	0769	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0769&year=&month=&day=&view=	平年降水量(mm)	2003.3	95.5	91.4	147.7	159.6	187.4	283.0	344.0	204.4	196.5	106.3	91.3	84.0
山口県	豊田	81	0772	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0772&year=&month=&day=&view=	平年降水量(mm)	1899.1	90.8	88.3	140.5	151.4	183.7	272.5	342.8	201.2	167.8	93.3	88.2	83.1
山口県	広瀬	81	0771	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0771&year=&month=&day=&view=	平年降水量(mm)	2263.4	85.8	108.1	181.9	210.6	246.8	311.3	370.3	207.7	213.4	126.7	97.0	89.9
山口県	防府	81	0775	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0775&year=&month=&day=&view=	平年降水量(mm)	1653.7	55.6	68.9	119.3	142.8	184.1	241.8	315.7	147.7	159.6	88.4	75.1	54.9
山口県	下松	81	0776	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0776&year=&month=&day=&view=	平年降水量(mm)	1850.1	54.3	85.2	148.5	183.7	215.6	277.7	324.7	153.8	169.2	100.6	77.7	59.3
山口県	油谷	81	0939	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0939&year=&month=&day=&view=	平年降水量(mm)	1790.8	97.8	86.8	137.7	130.4	146.2	222.5	279.7	198.3	202.0	106.5	99.4	83.5
山口県	宇部	81	0778	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0778&year=&month=&day=&view=	平年降水量(mm)	1527.2	56.2	65.7	106.0	129.0	162.7	242.5	291.1	131.3	133.5	77.9	74.4	57.0
山口県	安下庄	81	0779	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0779&year=&month=&day=&view=	平年降水量(mm)	1736.1	57.9	85.1	136.0	155.3	179.5	281.3	275.1	117.1	160.3	129.8	88.0	70.2
山口県	岩国	81	0940	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0940&year=&month=&day=&view=	平年降水量(mm)	1781.4	54.3	79.9	145.6	172.8	187.5	274.1	292.1	154.9	182.4	113.7	77.5	62.5
山口県	柳井	81	0942	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0942&year=&month=&day=&view=	平年降水量(mm)	1712.4	54.0	78.5	137.9	164.9	184.4	276.0	287.1	126.9	152.3	108.7	78.0	63.7
山口県	羅漢山	81	1100	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=1100&year=&month=&day=&view=	平年降水量(mm)	2404.6	89.9	109.1	172.0	214.0	255.5	315.2	411.0	248.1	243.7	135.9	97.6	98.5
山口県	玖珂	81	0913	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=0913&year=&month=&day=&view=	平年降水量(mm)	1944.3	62.0	90.7	158.9	186.8	211.0	292.2	333.6	166.4	183.6	110.3	82.9	66.0
山口県	鹿野	81	1614	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=1614&year=&month=&day=&view=	平年降水量(mm)	2333.7	83.6	116.7	153.3	218.8	220.7	330.5	416.8	217.7	202.6	158.5	82.7	116.0
山口県	東厚保	81	1620	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=1620&year=&month=&day=&view=	平年降水量(mm)	1917.5	80.7	96.1	124.0	171.4	161.0	297.3	347.6	203.6	169.0	123.9	74.3	95.2
山口県	和田	81	1261	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=81&block_no=1261&year=&month=&day=&view=	平年降水量(mm)	2133.0	75.2	101.2	170.7	217.6	252.6	302.8	355.1	195.1	195.5	106.6	93.3	75.7
福岡県	八幡	82	0780	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0780&year=&month=&day=&view=	平年降水量(mm)	1720.5	87.9	79.2	114.2	125.4	142.9	239.5	314.6	198.1	165.9	85.2	91.8	75.9
福岡県	行橋	82	0782	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0782&year=&month=&day=&view=	平年降水量(mm)	1793.1	74.0	79.2	118.8	141.3	160.1	309.0	343.5	159.6	165.9	94.6	82.3	65.0
福岡県	前原	82	0785	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0785&year=&month=&day=&view=	平年降水量(mm)	1701.0	78.8	73.2	109.1	116.9	123.4	243.3	294.1	211.0	188.0	95.0	96.8	71.6
福岡県	朝倉	82	0788	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0788&year=&month=&day=&view=	平年降水量(mm)	1953.0	64.6	81.4	121.8	139.2	169.5	333.6	413.2	206.9	176.6	92.4	88.9	65.0
福岡県	英彦山	82	0789	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0789&year=&month=&day=&view=	平年降水量(mm)	2617.2	99.7	116.8	177.4	196.8	229.6	439.8	476.3	288.4	249.8	134.8	115.4	92.6
福岡県	久留米	82	0790	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0790&year=&month=&day=&view=	平年降水量(mm)	1938.4	56.0	80.2	122.5	156.0	177.7	339.2	376.3	227.7	165.4	89.1	89.3	59.0
福岡県	耳納山	82	0791	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0791&year=&month=&day=&view=	平年降水量(mm)					156.2	203.0	366.9	417.8	226.0	180.4	86.8	92.0	
福岡県	黒木	82	0792	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0792&year=&month=&day=&view=	平年降水量(mm)	2058.1	59.0	83.3	129.9	151.7	183.8	388.5	414.3	227.1	182.2	86.7	87.2	64.6
福岡県	大牟田	82	0793	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0793&year=&month=&day=&view=	平年降水量(mm)	1925.8	53.0	73.6	119.1	139.1	168.8	366.8	394.6	212.6	171.1	83.3	85.3	58.6
福岡県	宗像	82	0943	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0943&year=&month=&day=&view=	平年降水量(mm)	1665.2	85.7	76.3	119.1	134.4	137.0	230.2	302.4	177.1	150.7	84.9	91.2	76.2
福岡県	添田	82	1046	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=1046&year=&month=&day=&view=	平年降水量(mm)	1970.5	79.7	84.8	129.1	142.6	159.8	327.2	364.4	213.8	204.0	100.1	92.8	74.7
福岡県	柳川	82	0945	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=0945&year=&month=&day=&view=	平年降水量(mm)	1758.1	46.9	68.6	108.7	135.7	165.1	312.7	360.9	198.3	152.0	76.5	80.4	52.3
福岡県	博多	82	1477	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=1477&year=&month=&day=&view=	平年降水量(mm)	1720.1	61.0	70.4	94.9	114.4	128.0	228.5	351.0	246.9	167.1	95.7	81.1	72.9
福岡県	太宰府	82	1141	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=1141&year=&month=&day=&view=	平年降水量(mm)	1851.9	69.9	74.3	113.6	134.8	145.8	282.2	359.0	237.0	183.9	96.9	86.1	68.6
福岡県	空港北町	82	1590	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=1590&year=&month=&day=&view=	平年降水量(mm)	1539.4	58.7	66.6	99.0	134.9	126.2	246.5	337.1	163.1	134.5	83.2	67.4	64.6
福岡県	早良脇山	82	1611	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=1611&year=&month=&day=&view=	平年降水量(mm)	2335.0	99.5	101.7	141.8	176.7	144.2	288.4	441.0	311.7	269.5	163.7	103.1	117.8
福岡県	東谷	82	1637	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=82&block_no=1637&year=&month=&day=&view=	平年降水量(mm)	1996.9	103.3	88.2	126.6	160.2	103.9	267.1	410.7	218.6	204.4	128.5	78.9	92.7
大分県	中津	83	0794	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=83&block_no=0794&year=&month=&day=&view=	平年降水量(mm)	1574.1	56.2	70.2	88.5	98.3	102.6	289.5	302.8	146.0	178.8	133.0	61.6	59.1
大分県	豊後高田	83	0795	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=83&block_no=0795&year=&month=&day=&view=	平年降水量(mm)	1457.4	47.8	61.9	93.3	103.8	119.2	260.8	251.4	132.7	169.3	94.6	63.8	49.3
大分県	湯布院	83	0799	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=83&block_no=0799&year=&month=&day=&view=	平年降水量(mm)	1992.2	59.2	76.1	109.6	121.5	153.4	362.9	355.2	240.9	264.6	117.3	76.1	55.4
大分県	佐賀関	83	0801	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=83&block_no=0801&year=&month=&day=&view=	平年降水量(mm)	1714.4	52.0	62.6	103.0	128.8	145.7	296.9	240.2	158.8	258.2	137.8	76.6	54.0
大分県	武蔵	83	0796	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=83&block_no=0796&year=&month=&day=&view=	平年降水量(mm)	1535.7	41.8	65.8	87.9	122.8	133.3	269.2	246.5	130.0	193.7	123.3	63.5	57.9
大分県	竹田	83	0806	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=83&block_no=0806&year=&month=&day=&view=	平年降水量(mm)	1885.3	48.1	67.4	103.6	117.7	147.8	364.9	309.7	221.0	268.6	124.1	67.6	45.0
大分県	犬飼	83	0805	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=83&block_no=0805&year=&month=&day=&view=	平年降水量(mm)	1791.8	47.6	63.2	98.3	112.8	131.9	325.7	287.1	204.8	271.6	132.3	69.6	46.9
大分県	佐伯	83	0808	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=83&block_no=0808&year=&month=&day=&view=	平年降水量(mm)	2118.9	62.3	70.9	116.2	136.8	178.8	333.3	282.7	247.2	338.6	200.6	104.1	60.1
